      1  2  3     4      5  6     7       8  
   1157 10 15 0.474973 10 15 0.509266 12000
   1158 10 15 0.484969 10 15 0.519159 12000
   1159 10 15 0.494973 10 15 0.529060 12000
   1160 10 15 0.504974 10 15 0.538950 12000
   1161 10 15 0.514974 10 15 0.548845 12000
   1162 10 15 0.524974 10 15 0.558738 12000
   1163 10 15 0.534973 10 15 0.568631 12000
   1164 10 15 0.544973 10 15 0.578527 12000
   1165 10 15 0.554974 10 15 0.588426 12000
   1166 10 15 0.564954 10 15 0.598324 12000
   1167 10 15 0.574972 10 15 0.608210 12000
   1168 10 15 0.584934 10 15 0.618100 12000
   1169 10 15 0.594974 10 15 0.627996 12000
   1170 10 15 0.604974 10 15 0.637888 12000
   1171 10 15 0.614973 10 15 0.647787 12000
   1172 10 15 0.624973 10 15 0.657682 12000
   1173 10 15 0.634973 10 15 0.667570 12000
   1174 10 15 0.644973 10 15 0.677465 12000
   1175 10 15 0.654974 10 15 0.687359 12000
   1176 10 15 0.664973 10 15 0.697259 12000
   1177 10 15 0.674973 10 15 0.707136 12000
   1178 10 15 0.684973 10 15 0.717048 12000
   1179 10 15 0.694981 10 15 0.726935 12000
   1180 10 15 0.704974 10 15 0.736830 12000
   1181 10 15 0.714966 10 15 0.746718 12000
   1182 10 15 0.724978 10 15 0.756617 12000
   1183 10 15 0.734973 10 15 0.766510 12000
   1184 10 15 0.744974 10 15 0.776406 12000
   1185 10 15 0.754974 10 15 0.786323 12000
   1186 10 15 0.764973 10 15 0.796202 12000
   1187 10 15 0.774973 10 15 0.806086 12000
   1188 10 15 0.784974 10 15 0.815993 12000
   1189 10 15 0.794947 10 15 0.826202 12000
   1190 10 15 0.804973 10 15 0.835780 12000
   1191 10 15 0.814943 10 15 0.845669 12000
   1192 10 15 0.824980 10 15 0.855560 12000
   1193 10 15 0.834973 10 15 0.865455 12000
   1194 10 15 0.844967 10 15 0.875355 12000
   1195 10 15 0.854973 10 15 0.885251 12000
   1196 10 15 0.864973 10 15 0.895148 12000
   1197 10 15 0.874979 10 15 0.905099 12000
   1198 10 15 0.884975 10 15 0.914914 12000
   1199 10 15 0.894974 10 15 0.924833 12000
   1200 10 15 0.904973 10 15 0.934700 12000
   1201 10 15 0.914977 10 15 0.950558 12000
   1202 10 15 0.924958 10 15 0.960435 12000
   1203 10 15 0.934981 10 15 0.970320 12000
   1204 10 15 0.944976 10 15 0.980208 12000
   1205 10 15 0.954972 10 15 0.990112 12000
   1206 10 15 0.964973 10 15 0.999998 12000
   1207 10 15 0.974979 10 15 1.009892 12000
   1208 10 15 0.984973 10 15 1.019787 12000
   1209 10 15 0.994973 10 15 1.029679 12000
   1210 10 15 1.004971 10 15 1.039574 12000
   1211 10 15 1.014972 10 15 1.049466 12000
   1212 10 15 1.024980 10 15 1.059445 12000
   1213 10 15 1.034923 10 15 1.069260 12000
   1214 10 15 1.044961 10 15 1.079150 12000
   1215 10 15 1.054972 10 15 1.089053 12000
   1216 10 15 1.064972 10 15 1.098950 12000
   1217 10 15 1.074972 10 15 1.108832 12000
   1218 10 15 1.084972 10 15 1.118724 12000
   1219 10 15 1.094974 10 15 1.128622 12000
   1220 10 15 1.104972 10 15 1.138513 12000
   1221 10 15 1.114978 10 15 1.148420 12000
   1222 10 15 1.124959 10 15 1.158304 12000
   1223 10 15 1.134972 10 15 1.202188 12000
   1224 10 15 1.144924 10 15 1.225001 12000
   1225 10 15 1.154973 10 15 1.234891 12000
   1226 10 15 1.164972 10 15 1.244815 12000
   1227 10 15 1.202199 10 15 1.254675 12000
   1228 10 15 1.202317 10 15 1.264577 12000
   1229 10 15 1.202425 10 15 1.274464 12000
   1230 10 15 1.221583 10 15 1.284359 12000
   1231 10 15 1.221652 10 15 1.294251 12000
   1232 10 15 1.225011 10 15 1.304146 12000
   1233 10 15 1.234976 10 15 1.314039 12000
   1234 10 15 1.244947 10 15 1.324851 12000
   1235 10 15 1.254977 10 15 1.333828 12000
   1236 10 15 1.264972 10 15 1.343726 12000
   1237 10 15 1.274974 10 15 1.353620 12000
   1238 10 15 1.284974 10 15 1.363513 12000
   1239 10 15 1.294974 10 15 1.373404 12000
   1240 10 15 1.304974 10 15 1.383309 12000
   1241 10 15 1.314975 10 15 1.393191 12000
   1242 10 15 1.324983 10 15 1.403089 12000
   1243 10 15 1.334975 10 15 1.412986 12000
   1244 10 15 1.344973 10 15 1.422873 12000
   1245 10 15 1.354988 10 15 1.432771 12000
   1246 10 15 1.364975 10 15 1.442661 12000
   1247 10 15 1.374978 10 15 1.452555 12000
   1248 10 15 1.384973 10 15 1.462455 12000
   1249 10 15 1.394973 10 15 1.472344 12000
   1250 10 15 1.404974 10 15 1.482235 12000
   1251 10 15 1.414973 10 15 1.495263 12000
   1252 10 15 1.424973 10 15 1.505147 12000
   1253 10 15 1.434974 10 15 1.515036 12000
   1254 10 15 1.444974 10 15 1.524938 12000
   1255 10 15 1.454975 10 15 1.534825 12000
   1256 10 15 1.464974 10 15 1.544715 12000
   1257 10 15 1.474936 10 15 1.554635 12000
   1258 10 15 1.484977 10 15 1.564509 12000
   1259 10 15 1.494972 10 15 1.574400 12000
   1260 10 15 1.504973 10 15 1.584293 12000
   1261 10 15 1.514977 10 15 1.594190 12000
   1262 10 15 1.525102 10 15 1.604090 12000
   1263 10 15 1.534967 10 15 1.613983 12000
   1264 10 15 1.544972 10 15 1.623876 12000
   1265 10 15 1.554942 10 15 1.633767 12000
   1266 10 15 1.564972 10 15 1.643664 12000
   1267 10 15 1.574921 10 15 1.653564 12000
   1268 10 15 1.584973 10 15 1.663447 12000
   1269 10 15 1.594975 10 15 1.673338 12000
   1270 10 15 1.604973 10 15 1.683233 12000
   1271 10 15 1.614977 10 15 1.693131 12000
   1272 10 15 1.624973 10 15 1.703294 12000
   1273 10 15 1.634971 10 15 1.712924 12000
   1274 10 15 1.644972 10 15 1.722821 12000
   1275 10 15 1.654973 10 15 1.732712 12000
   1276 10 15 1.664987 10 15 1.742616 12000
   1277 10 15 1.674973 10 15 1.752497 12000
   1278 10 15 1.684969 10 15 1.762386 12000
   1279 10 15 1.694973 10 15 1.772286 12000
   1280 10 15 1.704972 10 15 1.782171 12000
   1281 10 15 1.714976 10 15 1.792070 12000
   1282 10 15 1.725149 10 15 1.801960 12000
   1283 10 15 1.734977 10 15 1.811863 12000
   1284 10 15 1.744972 10 15 1.821747 12000
   1285 10 15 1.754973 10 15 1.831656 12000
   1286 10 15 1.764953 10 15 1.841550 12000
   1287 10 15 1.774973 10 15 1.851436 12000
   1288 10 15 1.784936 10 15 1.861334 12000
   1289 10 15 1.794970 10 15 1.871219 12000
   1290 10 15 1.804951 10 15 1.881111 12000
   1291 10 15 1.814972 10 15 1.891008 12000
   1292 10 15 1.824972 10 15 1.900908 12000
   1293 10 15 1.834986 10 15 1.910801 12000
   1294 10 15 1.844971 10 15 1.920687 12000
   1295 10 15 1.854972 10 15 1.930604 12000
   1296 10 15 1.864971 10 15 1.940497 12000
   1297 10 15 1.874972 10 15 1.950371 12000
   1298 10 15 1.884973 10 15 1.960265 12000
   1299 10 15 1.894984 10 15 1.970167 12000
   1300 10 15 1.905095 10 15 1.980045 12000
   1301 10 15 1.914969 10 15 1.995880 12000
   1302 10 15 1.925330 10 15 2.005780 12000
   1303 10 15 1.934971 10 15 2.015668 12000
   1304 10 15 1.944971 10 15 2.025583 12000
   1305 10 15 1.954975 10 15 2.035458 12000
   1306 10 15 1.964971 10 15 2.045347 12000
   1307 10 15 1.974978 10 15 2.055242 12000
   1308 10 15 1.984979 10 15 2.065137 12000
   1309 10 15 1.994980 10 15 2.075031 12000
   1310 10 15 2.004970 10 15 2.084915 12000
   1311 10 15 2.014965 10 15 2.094818 12000
   1312 10 15 2.024973 10 15 2.104712 12000
   1313 10 15 2.034972 10 15 2.114606 12000
   1314 10 15 2.044972 10 15 2.124505 12000
   1315 10 15 2.054971 10 15 2.134393 12000
   1316 10 15 2.064973 10 15 2.144282 12000
   1317 10 15 2.074972 10 15 2.154176 12000
   1318 10 15 2.084976 10 15 2.164080 12000
   1319 10 15 2.094955 10 15 2.173963 12000
   1320 10 15 2.104973 10 15 2.184016 12000
   1321 10 15 2.114927 10 15 2.193763 12000
   1322 10 15 2.125490 10 15 2.203646 12000
   1323 10 15 2.134973 10 15 2.213538 12000
   1324 10 15 2.144973 10 15 2.223431 12000
   1325 10 15 2.154971 10 15 2.233325 12000
   1326 10 15 2.164972 10 15 2.243215 12000
   1327 10 15 2.174973 10 15 2.253111 12000
   1328 10 15 2.184973 10 15 2.263004 12000
   1329 10 15 2.194973 10 15 2.272898 12000
   1330 10 15 2.204972 10 15 2.282798 12000
   1331 10 15 2.214971 10 15 2.292688 12000
   1332 10 15 2.224978 10 15 2.302581 12000
   1333 10 15 2.234973 10 15 2.312475 12000
   1334 10 15 2.244956 10 15 2.322366 12000
   1335 10 15 2.254980 10 15 2.332265 12000
   1336 10 15 2.264972 10 15 2.342160 12000
   1337 10 15 2.274972 10 15 2.352058 12000
   1338 10 15 2.284978 10 15 2.361943 12000
   1339 10 15 2.294973 10 15 2.371840 12000
   1340 10 15 2.304978 10 15 2.381759 12000
   1341 10 15 2.314973 10 15 2.391629 12000
   1342 10 15 2.325190 10 15 2.401540 12000
   1343 10 15 2.334973 10 15 2.411426 12000
   1344 10 15 2.344921 10 15 2.421310 12000
   1345 10 15 2.354975 10 15 2.431201 12000
   1346 10 15 2.364973 10 15 2.441117 12000
   1347 10 15 2.374934 10 15 2.451322 12000
   1348 10 15 2.384974 10 15 2.460885 12000
   1349 10 15 2.394972 10 15 2.470775 12000
   1350 10 15 2.404973 10 15 2.480664 12000
   1351 10 15 2.414972 10 15 2.496499 12000
   1352 10 15 2.424971 10 15 2.506407 12000
   1353 10 15 2.434981 10 15 2.516297 12000
   1354 10 15 2.444971 10 15 2.526200 12000
   1355 10 15 2.454997 10 15 2.536080 12000
   1356 10 15 2.464973 10 15 2.545974 12000
   1357 10 15 2.474949 10 15 2.555887 12000
   1358 10 15 2.484974 10 15 2.565758 12000
   1359 10 15 2.494972 10 15 2.575653 12000
   1360 10 15 2.504973 10 15 2.585556 12000
   1361 10 15 2.514972 10 15 2.595441 12000
   1362 10 15 2.525865 10 15 2.605325 12000
   1363 10 15 2.534971 10 15 2.615234 12000
   1364 10 15 2.544924 10 15 2.625127 12000
   1365 10 15 2.554971 10 15 2.635003 12000
   1366 10 15 2.564978 10 15 2.644903 12000
   1367 10 15 2.574951 10 15 2.654796 12000
   1368 10 15 2.584915 10 15 2.664692 12000
   1369 10 15 2.594973 10 15 2.674586 12000
   1370 10 15 2.604973 10 15 2.684479 12000
   1371 10 15 2.614973 10 15 2.694388 12000
   1372 10 15 2.624972 10 15 2.704269 12000
   1373 10 15 2.635012 10 15 2.714162 12000
   1374 10 15 2.644976 10 15 2.724066 12000
   1375 10 15 2.654939 10 15 2.733962 12000
   1376 10 15 2.664972 10 15 2.743850 12000
   1377 10 15 2.674977 10 15 2.753738 12000
   1378 10 15 2.684972 10 15 2.763634 12000
   1379 10 15 2.694963 10 15 2.773525 12000
   1380 10 15 2.704972 10 15 2.783420 12000
   1381 10 15 2.714971 10 15 2.793323 12000
   1382 10 15 2.725436 10 15 2.803207 12000
   1383 10 15 2.734977 10 15 2.813110 12000
   1384 10 15 2.744971 10 15 2.823001 12000
   1385 10 15 2.754972 10 15 2.832897 12000
   1386 10 15 2.764981 10 15 2.842782 12000
   1387 10 15 2.774973 10 15 2.852675 12000
   1388 10 15 2.784968 10 15 2.862594 12000
   1389 10 15 2.794935 10 15 2.872484 12000
   1390 10 15 2.804946 10 15 2.882361 12000
   1391 10 15 2.814972 10 15 2.892261 12000
   1392 10 15 2.824971 10 15 2.902155 12000
   1393 10 15 2.834978 10 15 2.912049 12000
   1394 10 15 2.844971 10 15 2.921959 12000
   1395 10 15 2.854972 10 15 2.931835 12000
   1396 10 15 2.867845 10 15 2.941729 12000
   1397 10 15 2.874973 10 15 2.951622 12000
   1398 10 15 2.884932 10 15 2.961510 12000
   1399 10 15 2.894973 10 15 2.971404 12000
   1400 10 15 2.904977 10 15 2.981291 12000
   1401 10 15 2.914988 10 15 2.997122 12000
   1402 10 15 2.924957 10 15 3.007023 12000
   1403 10 15 2.934972 10 15 3.016904 12000
   1404 10 15 2.944973 10 15 3.026803 12000
   1405 10 15 2.954972 10 15 3.036704 12000
   1406 10 15 2.964980 10 15 3.046590 12000
   1407 10 15 2.974972 10 15 3.056480 12000
   1408 10 15 2.984973 10 15 3.066386 12000
   1409 10 15 2.994971 10 15 3.076347 12000
   1410 10 15 3.004939 10 15 3.086171 12000
   1411 10 15 3.014987 10 15 3.096061 12000
   1412 10 15 3.024973 10 15 3.105949 12000
   1413 10 15 3.034972 10 15 3.115848 12000
   1414 10 15 3.044973 10 15 3.125745 12000
   1415 10 15 3.054975 10 15 3.135638 12000
   1416 10 15 3.064973 10 15 3.145535 12000
   1417 10 15 3.074974 10 15 3.155428 12000
   1418 10 15 3.084919 10 15 3.165322 12000
   1419 10 15 3.095003 10 15 3.175215 12000
   1420 10 15 3.104973 10 15 3.185115 12000
   1421 10 15 3.114958 10 15 3.195002 12000
   1422 10 15 3.124972 10 15 3.204889 12000
   1423 10 15 3.134938 10 15 3.214786 12000
   1424 10 15 3.144972 10 15 3.224680 12000
   1425 10 15 3.154974 10 15 3.234573 12000
   1426 10 15 3.164973 10 15 3.244476 12000
   1427 10 15 3.174974 10 15 3.254360 12000
   1428 10 15 3.184973 10 15 3.264259 12000
   1429 10 15 3.195012 10 15 3.274149 12000
   1430 10 15 3.204975 10 15 3.284043 12000
   1431 10 15 3.214929 10 15 3.293938 12000
   1432 10 15 3.224974 10 15 3.303831 12000
   1433 10 15 3.234971 10 15 3.313730 12000
   1434 10 15 3.244982 10 15 3.323618 12000
   1435 10 15 3.254973 10 15 3.333524 12000
   1436 10 15 3.264972 10 15 3.343415 12000
   1437 10 15 3.274973 10 15 3.353301 12000
   1438 10 15 3.284972 10 15 3.363199 12000
   1439 10 15 3.294972 10 15 3.373102 12000
   1440 10 15 3.304972 10 15 3.382982 12000
   1441 10 15 3.314973 10 15 3.392888 12000
   1442 10 15 3.324974 10 15 3.402781 12000
   1443 10 15 3.334972 10 15 3.412672 12000
   1444 10 15 3.344952 10 15 3.422563 12000
   1445 10 15 3.354973 10 15 3.432455 12000
   1446 10 15 3.364930 10 15 3.442364 12000
   1447 10 15 3.374972 10 15 3.452405 12000
   1448 10 15 3.384973 10 15 3.462136 12000
   1449 10 15 3.394973 10 15 3.472030 12000
   1450 10 15 3.404973 10 15 3.481914 12000
   1451 10 15 3.414972 10 15 3.497745 12000
   1452 10 15 3.424974 10 15 3.507642 12000
   1453 10 15 3.434974 10 15 3.517530 12000
   1454 10 15 3.444919 10 15 3.527438 12000
   1455 10 15 3.454972 10 15 3.537329 12000
   1456 10 15 3.464973 10 15 3.547218 12000
   1457 10 15 3.474981 10 15 3.557105 12000
   1458 10 15 3.484983 10 15 3.567005 12000
   1459 10 15 3.494974 10 15 3.576893 12000
   1460 10 15 3.504979 10 15 3.586795 12000
   1461 10 15 3.514972 10 15 3.596690 12000
   1462 10 15 3.524963 10 15 3.606580 12000
   1463 10 15 3.534974 10 15 3.616474 12000
   1464 10 15 3.544944 10 15 3.626376 12000
   1465 10 15 3.554978 10 15 3.636264 12000
   1466 10 15 3.564931 10 15 3.646157 12000
   1467 10 15 3.574981 10 15 3.656035 12000
   1468 10 15 3.584973 10 15 3.665938 12000
   1469 10 15 3.594974 10 15 3.675835 12000
   1470 10 15 3.604973 10 15 3.685731 12000
   1471 10 15 3.614974 10 15 3.695640 12000
   1472 10 15 3.624973 10 15 3.705522 12000
   1473 10 15 3.634973 10 15 3.715414 12000
   1474 10 15 3.644972 10 15 3.725308 12000
   1475 10 15 3.654984 10 15 3.735209 12000
   1476 10 15 3.664972 10 15 3.745105 12000
   1477 10 15 3.674946 10 15 3.754994 12000
   1478 10 15 3.684973 10 15 3.764877 12000
   1479 10 15 3.694926 10 15 3.774772 12000
   1480 10 15 3.704981 10 15 3.784669 12000
   1481 10 15 3.714977 10 15 3.794562 12000
   1482 10 15 3.724974 10 15 3.804457 12000
   1483 10 15 3.734972 10 15 3.814357 12000
   1484 10 15 3.744972 10 15 3.824250 12000
   1485 10 15 3.755002 10 15 3.834138 12000
   1486 10 15 3.764975 10 15 3.844050 12000
   1487 10 15 3.774974 10 15 3.853937 12000
   1488 10 15 3.784981 10 15 3.863821 12000
   1489 10 15 3.794973 10 15 3.873721 12000
   1490 10 15 3.804977 10 15 3.883607 12000
   1491 10 15 3.814973 10 15 3.893513 12000
   1492 10 15 3.824971 10 15 3.903401 12000
   1493 10 15 3.834972 10 15 3.913289 12000
   1494 10 15 3.844973 10 15 3.923185 12000
   1495 10 15 3.854973 10 15 3.933085 12000
   1496 10 15 3.864975 10 15 3.942977 12000
   1497 10 15 3.874972 10 15 3.952872 12000
   1498 10 15 3.884965 10 15 3.962758 12000
   1499 10 15 3.894973 10 15 3.972655 12000
   1500 10 15 3.904939 10 15 3.982551 12000
   1501 10 15 3.914972 10 15 3.998367 12000
   1502 10 15 3.924917 10 15 4.008267 12000
   1503 10 15 3.934973 10 15 4.018154 12000
   1504 10 15 3.944971 10 15 4.028064 12000
   1505 10 15 3.954972 10 15 4.037950 12000
   1506 10 15 3.965443 10 15 4.047846 12000
   1507 10 15 3.974972 10 15 4.057744 12000
   1508 10 15 3.984973 10 15 4.067628 12000
   1509 10 15 3.994972 10 15 4.077528 12000
   1510 10 15 4.004966 10 15 4.087423 12000
   1511 10 15 4.014973 10 15 4.097313 12000
   1512 10 15 4.024973 10 15 4.107205 12000
   1513 10 15 4.034972 10 15 4.117092 12000
   1514 10 15 4.044971 10 15 4.126992 12000
   1515 10 15 4.054979 10 15 4.136896 12000
   1516 10 15 4.064974 10 15 4.146779 12000
   1517 10 15 4.074972 10 15 4.156672 12000
   1518 10 15 4.084951 10 15 4.166564 12000
   1519 10 15 4.094973 10 15 4.176463 12000
   1520 10 15 4.104930 10 15 4.186353 12000
   1521 10 15 4.114972 10 15 4.196259 12000
   1522 10 15 4.124972 10 15 4.206161 12000
   1523 10 15 4.134968 10 15 4.216035 12000
   1524 10 15 4.144972 10 15 4.225927 12000
   1525 10 15 4.154973 10 15 4.235833 12000
   1526 10 15 4.164971 10 15 4.245718 12000
   1527 10 15 4.174974 10 15 4.255613 12000
   1528 10 15 4.184973 10 15 4.265506 12000
   1529 10 15 4.194973 10 15 4.275400 12000
   1530 10 15 4.204971 10 15 4.285296 12000
   1531 10 15 4.214985 10 15 4.295189 12000
   1532 10 15 4.224973 10 15 4.305079 12000
   1533 10 15 4.234941 10 15 4.314981 12000
   1534 10 15 4.245873 10 15 4.324868 12000
   1535 10 15 4.254973 10 15 4.334762 12000
   1536 10 15 4.264973 10 15 4.344659 12000
   1537 10 15 4.274955 10 15 4.354549 12000
   1538 10 15 4.284971 10 15 4.364442 12000
   1539 10 15 4.294913 10 15 4.374315 12000
   1540 10 15 4.304972 10 15 4.384231 12000
   1541 10 15 4.314989 10 15 4.394129 12000
   1542 10 15 4.324976 10 15 4.404027 12000
   1543 10 15 4.334972 10 15 4.413914 12000
   1544 10 15 4.344981 10 15 4.423808 12000
   1545 10 15 4.354973 10 15 4.433707 12000
   1546 10 15 4.364962 10 15 4.443601 12000
   1547 10 15 4.374965 10 15 4.453515 12000
   1548 10 15 4.384973 10 15 4.463382 12000
   1549 10 15 4.394974 10 15 4.473275 12000
   1550 10 15 4.404967 10 15 4.483158 12000
   1551 10 15 4.414970 10 15 4.499004 12000
   1552 10 15 4.424972 10 15 4.508883 12000
   1553 10 15 4.434972 10 15 4.518779 12000
   1554 10 15 4.444949 10 15 4.528698 12000
   1555 10 15 4.454971 10 15 4.538568 12000
   1556 10 15 4.464928 10 15 4.548478 12000
   1557 10 15 4.474972 10 15 4.558360 12000
   1558 10 15 4.484974 10 15 4.568249 12000
   1559 10 15 4.494977 10 15 4.578136 12000
   1560 10 15 4.504973 10 15 4.588042 12000
   1561 10 15 4.514972 10 15 4.597929 12000
   1562 10 15 4.524981 10 15 4.607823 12000
   1563 10 15 4.534974 10 15 4.617729 12000
   1564 10 15 4.544976 10 15 4.627610 12000
   1565 10 15 4.554973 10 15 4.637507 12000
   1566 10 15 4.564953 10 15 4.647399 12000
   1567 10 15 4.574973 10 15 4.657300 12000
   1568 10 15 4.584972 10 15 4.667176 12000
   1569 10 15 4.594972 10 15 4.677088 12000
   1570 10 15 4.604973 10 15 4.686970 12000
   1571 10 15 4.614973 10 15 4.696870 12000
   1572 10 15 4.624972 10 15 4.706763 12000
   1573 10 15 4.634974 10 15 4.716666 12000
   1574 10 15 4.644941 10 15 4.726549 12000
   1575 10 15 4.654973 10 15 4.736455 12000
   1576 10 15 4.664975 10 15 4.746342 12000
   1577 10 15 4.674973 10 15 4.756244 12000
   1578 10 15 4.684973 10 15 4.766131 12000
   1579 10 15 4.694961 10 15 4.776024 12000
   1580 10 15 4.704972 10 15 4.785915 12000
   1581 10 15 4.714972 10 15 4.795812 12000
   1582 10 15 4.724973 10 15 4.805710 12000
   1583 10 15 4.734975 10 15 4.815604 12000
   1584 10 15 4.744971 10 15 4.825505 12000
   1585 10 15 4.754984 10 15 4.835407 12000
   1586 10 15 4.764973 10 15 4.845284 12000
   1587 10 15 4.774979 10 15 4.855178 12000
   1588 10 15 4.784974 10 15 4.865071 12000
   1589 10 15 4.794921 10 15 4.874977 12000
   1590 10 15 4.804973 10 15 4.884852 12000
   1591 10 15 4.814973 10 15 4.894751 12000
   1592 10 15 4.824973 10 15 4.904640 12000
   1593 10 15 4.834972 10 15 4.914543 12000
   1594 10 15 4.844972 10 15 4.924430 12000
   1595 10 15 4.854974 10 15 4.934330 12000
   1596 10 15 4.864973 10 15 4.944242 12000
   1597 10 15 4.874987 10 15 4.954119 12000
   1598 10 15 4.884989 10 15 4.964013 12000
   1599 10 15 4.894974 10 15 4.973905 12000
   1600 10 15 4.904970 10 15 4.983820 12000
   1601 10 15 4.914974 10 15 4.999615 12000
   1602 10 15 4.924948 10 15 5.009523 12000
   1603 10 15 4.934972 10 15 5.019401 12000
   1604 10 15 4.944971 10 15 5.029302 12000
   1605 10 15 4.954972 10 15 5.039203 12000
   1606 10 15 4.964972 10 15 5.049091 12000
   1607 10 15 4.974975 10 15 5.058983 12000
   1608 10 15 4.984974 10 15 5.068876 12000
   1609 10 15 4.994971 10 15 5.078768 12000
   1610 10 15 5.004980 10 15 5.088665 12000
   1611 10 15 5.014973 10 15 5.098557 12000
   1612 10 15 5.024973 10 15 5.108463 12000
   1613 10 15 5.034972 10 15 5.118342 12000
   1614 10 15 5.044971 10 15 5.128243 12000
   1615 10 15 5.054972 10 15 5.138129 12000
   1616 10 15 5.064973 10 15 5.148024 12000
   1617 10 15 5.074972 10 15 5.157919 12000
   1618 10 15 5.084982 10 15 5.167818 12000
   1619 10 15 5.094971 10 15 5.177704 12000
   1620 10 15 5.104968 10 15 5.187598 12000
   1621 10 15 5.114972 10 15 5.197492 12000
   1622 10 15 5.124939 10 15 5.207391 12000
   1623 10 15 5.134978 10 15 5.217285 12000
   1624 10 15 5.144973 10 15 5.227172 12000
   1625 10 15 5.154973 10 15 5.237061 12000
   1626 10 15 5.164973 10 15 5.246964 12000
   1627 10 15 5.174972 10 15 5.256857 12000
   1628 10 15 5.184973 10 15 5.266752 12000
   1629 10 15 5.194971 10 15 5.276645 12000
   1630 10 15 5.204925 10 15 5.286537 12000
   1631 10 15 5.214972 10 15 5.296434 12000
   1632 10 15 5.224973 10 15 5.306325 12000
   1633 10 15 5.234985 10 15 5.316227 12000
   1634 10 15 5.244974 10 15 5.326121 12000
   1635 10 15 5.254945 10 15 5.336014 12000
   1636 10 15 5.264973 10 15 5.345900 12000
   1637 10 15 5.274973 10 15 5.355807 12000
   1638 10 15 5.284972 10 15 5.365694 12000
   1639 10 15 5.294972 10 15 5.375587 12000
   1640 10 15 5.304973 10 15 5.385481 12000
   1641 10 15 5.314974 10 15 5.395380 12000
   1642 10 15 5.324972 10 15 5.405270 12000
   1643 10 15 5.334967 10 15 5.415166 12000
   1644 10 15 5.344974 10 15 5.425071 12000
   1645 10 15 5.354973 10 15 5.434949 12000
   1646 10 15 5.364981 10 15 5.444850 12000
   1647 10 15 5.374972 10 15 5.454744 12000
   1648 10 15 5.384973 10 15 5.464629 12000
   1649 10 15 5.394974 10 15 5.474522 12000
   1650 10 15 5.404973 10 15 5.484415 12000
   1651 10 15 5.414972 10 15 5.500238 12000
   1652 10 15 5.424974 10 15 5.510137 12000
   1653 10 15 5.434959 10 15 5.520037 12000
   1654 10 15 5.444988 10 15 5.529941 12000
   1655 10 15 5.454972 10 15 5.539819 12000
   1656 10 15 5.464959 10 15 5.549715 12000
   1657 10 15 5.474972 10 15 5.559604 12000
   1658 10 15 5.484944 10 15 5.569497 12000
   1659 10 15 5.494972 10 15 5.579394 12000
   1660 10 15 5.504973 10 15 5.589279 12000
   1661 10 15 5.514973 10 15 5.599175 12000
   1662 10 15 5.524973 10 15 5.609070 12000
   1663 10 15 5.534924 10 15 5.618965 12000
   1664 10 15 5.544973 10 15 5.628860 12000
   1665 10 15 5.554973 10 15 5.638754 12000
   1666 10 15 5.564987 10 15 5.648667 12000
   1667 10 15 5.574973 10 15 5.658545 12000
   1668 10 15 5.584972 10 15 5.668434 12000
   1669 10 15 5.594972 10 15 5.678328 12000
   1670 10 15 5.604973 10 15 5.688219 12000
   1671 10 15 5.614971 10 15 5.698118 12000
   1672 10 15 5.624978 10 15 5.708016 12000
   1673 10 15 5.634973 10 15 5.717907 12000
   1674 10 15 5.644976 10 15 5.727824 12000
   1675 10 15 5.654973 10 15 5.737706 12000
   1676 10 15 5.664946 10 15 5.747593 12000
   1677 10 15 5.674972 10 15 5.757481 12000
   1678 10 15 5.684928 10 15 5.767381 12000
   1679 10 15 5.694971 10 15 5.777287 12000
   1680 10 15 5.704974 10 15 5.787151 12000
   1681 10 15 5.714973 10 15 5.797062 12000
   1682 10 15 5.724972 10 15 5.806947 12000
   1683 10 15 5.734980 10 15 5.816844 12000
   1684 10 15 5.744972 10 15 5.826744 12000
   1685 10 15 5.754973 10 15 5.836647 12000
   1686 10 15 5.764972 10 15 5.846529 12000
   1687 10 15 5.774973 10 15 5.856423 12000
   1688 10 15 5.784974 10 15 5.866323 12000
   1689 10 15 5.794982 10 15 5.876224 12000
   1690 10 15 5.804973 10 15 5.886103 12000
   1691 10 15 5.814937 10 15 5.896010 12000
   1692 10 15 5.824973 10 15 5.906049 12000
   1693 10 15 5.834972 10 15 5.915830 12000
   1694 10 15 5.844972 10 15 5.925690 12000
   1695 10 15 5.854975 10 15 5.935584 12000
   1696 10 15 5.864973 10 15 5.945470 12000
   1697 10 15 5.874965 10 15 5.955365 12000
   1698 10 15 5.884976 10 15 5.965258 12000
   1699 10 15 5.894952 10 15 5.975153 12000
   1700 10 15 5.904987 10 15 5.985026 12000
   1701 10 15 5.914972 10 15 6.000860 12000
   1702 10 15 5.924992 10 15 6.010762 12000
   1703 10 15 5.934971 10 15 6.020652 12000
   1704 10 15 5.944973 10 15 6.030549 12000
   1705 10 15 5.954974 10 15 6.040439 12000
   1706 10 15 5.964972 10 15 6.050336 12000
   1707 10 15 5.974977 10 15 6.060300 12000
   1708 10 15 5.984974 10 15 6.070121 12000
   1709 10 15 5.994949 10 15 6.080014 12000
   1710 10 15 6.004979 10 15 6.089915 12000
   1711 10 15 6.014922 10 15 6.099827 12000
   1712 10 15 6.024973 10 15 6.109698 12000
   1713 10 15 6.034974 10 15 6.119597 12000
   1714 10 15 6.044971 10 15 6.129482 12000
   1715 10 15 6.054973 10 15 6.139383 12000
